word,id,date,text,author_id,term_meaning,term_category,usage_context,is_ironic,annotation_notes
dafuq,9695116415,2010-02-26,RT @brooklynangel: @Mr_Phenomenal_ nottt chuuu ! Lol #dafuq outta here lol,80580490,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,9713161958,2010-02-27,I keep attracting these old ass niggas. I'm talking like 30 and up. That shit is crazy as hell cause they swear I'm like 25 or older. dafuq?,22980342,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,9733247501,2010-02-27,"I'm DEDINITELY ABOUT TO COOK SOME BREAKFAST IN THIS #MUG LMAO MEMBER PPL USE TO SAY THAT ""MUG"" THAT IS #DAFUQ",37016954,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,9907125092,2010-03-03,"@ARED91 and wat #DaFuq is ""quick status for iPhone"" sound like sum gay shid...",70812372,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,10159453116,2010-03-08,@Hollywood750 wer #daFuq u been at the last 5 hours on twitter. U smut.,70812372,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,10331677435,2010-03-11,"#textihate ""u tryna smoke?"" I'm down yo.""I aint got no bread tho"" #dafuq?! U asked me to smoke",87273710,"""the fuck?"" variant expressing confusion or disbelief",reaction,commenting,false,Reaction review override: commenting
dafuq,10549999640,2010-03-16,why is he on a bike #dafuq,35124509,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,10556374995,2010-03-16,@mwhitener212 MASED! dafuq??? aw hail naw! There was mase! I remember get'n pushed then WE DIPPED!,43727343,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,11329456268,2010-03-30,Couldn't wait until you got home though?! #dafuq http://tweetphoto.com/16458714,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,Darwin audit: reaction
dafuq,11329472208,2010-03-30,Couldn't wait until you got home though?! #dafuq http://tweetphoto.com/16458749,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,Darwin audit: reaction
dafuq,11342140812,2010-03-31,why am i actually enjoying this ke$ha song on shuffle. dafuq.,83982148,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,11947846323,2010-04-10,PSA: it is NOT skirt/shorts/skort/tank top weather ... #dafuq,62542800,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,11972309439,2010-04-11,"he say he dont kiss but im so fine he took dat off his list..s_x&&candy is dee best* why bitches tryna relate ta me, ii do me.dafuq!",130760918,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,12084949725,2010-04-13,"@shockd70tr33 dunday, duesday, dendsday, dursday, diday.....daturday! dafuq is daturday?",30466872,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,12230483058,2010-04-15,RT @TeddiGraham: #dafuq is a tortada? Lls{idk but dey look good as shyt,71178391,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,12348514184,2010-04-17,#DAFuQ ! ALSO How Could I 4get  #FOLLOW @SKiZZYACTION Yeaaaaaaa Oo0o0o0o LETS DOoOoOo IT!!! lol,100809124,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,12366342472,2010-04-17,@jjkim12 hahaha ya i was like dafuq. they had to have put extra sound effects on that,63380229,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,true,Irony audit: `hahaha ... dafuq` marks playful nonliteral reaction.
dafuq,13045630290,2010-04-29,Wrinkle skincare! http://bit.ly/9pRSxw?DaFuQ,135485863,"""the fuck?"" variant expressing confusion or disbelief",reaction,advertising_spam,false,Reaction review override: advertising_spam
dafuq,13284258952,2010-05-03,"#youwillnever wear uggs with mini skirts...uhm, #dafuq?",111698358,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,13459283529,2010-05-06,@BY3_dafuq_By Wasssssuppp,52666916,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13498262245,2010-05-06,LHH people all in they feelings on twitter about bowwow being gay... It aint my fault he took a dildo to the ass @iamfoe and @BY3_dafuq_BY,94588502,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13498512773,2010-05-06,Lhh bitch was u in the room? Get off his dick long enuff to c the truth and Im through.  @BY3_dafuq_BY,94588502,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,
dafuq,13498883296,2010-05-06,Glad i aint neva been a fan and bitch i aint neva broke matta fact did he pay ur ass to say that? @by3_dafuq_by u need a life #basicbitch,94588502,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,
dafuq,13499293436,2010-05-06,WTF are u a bow wow stalker? Take the dick out ur mouth and the cum out ur ears and hear me good FUCK U AND THAT GAY NIGGA @BY3_dafuq_by,94588502,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,
dafuq,13499480844,2010-05-06,@by3_dafuq_by u stupid cumbucket u started with me block me bitch i dont give a fuccc #basicbitch,94588502,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,
dafuq,13503658701,2010-05-06,"Ugh , just pissed me off tho like for nothing ! lol RT @BY3_dafuq_By: @princess_SHAY it be like dat cuz dey realize they were wrong",76527839,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13507015719,2010-05-06,@BY3_dafuq_By true that,111422869,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13792860779,2010-05-11,@BY3_dafuq_By thankz,52666916,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13798580204,2010-05-11,@BY3_dafuq_By supp,52666916,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13801658542,2010-05-11,Just now gettin a break. Dafuq is that about?,30466872,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,13802609082,2010-05-11,@BY3_dafuq_By lol yupp,41292742,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13804379452,2010-05-11,BY3_dafuq_By    @PrincePremeO &lt;------ shouts to nigga he always get twitter poppin dis my virtual chestie lol,134161143,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13806248690,2010-05-11,@BY3_dafuq_By lol byee ! lol,82778773,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13808585127,2010-05-11,Follow @BY3_dafuq_by @BY3_dafuq_by @BY3_dafuq_by @BY3_dafuq_by he follow back & he funny aSS hell,93746761,"""the fuck?"" variant expressing confusion or disbelief",reaction,advertising_spam,false,Reaction review override: advertising_spam
dafuq,13934101765,2010-05-13,@BY3_dafuq_By wassup,94457348,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13943075471,2010-05-14,Mine too daFuq RT @yashaunya: #excusethefuckouttame twitter don't ever put my location on a tweet/#onlinepredator not mean anything to you?,94107086,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,13944230691,2010-05-14,@BY3_dafuq_By i hope they do,87485834,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13944928183,2010-05-14,@BY3_dafuq_By its a site where u chat with people but u need a webcam and u gotta download it,87485834,"""the fuck?"" variant expressing confusion or disbelief",reaction,technology_discussion,false,Reaction review override: technology_discussion
dafuq,13945028755,2010-05-14,@BY3_dafuq_By http://www.oovoo.com/ and just click #download,87485834,"""the fuck?"" variant expressing confusion or disbelief",reaction,technology_discussion,false,Reaction review override: technology_discussion
dafuq,13945418842,2010-05-14,@BY3_dafuq_By no prob.,87485834,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13945589154,2010-05-14,@BY3_dafuq_By chill u hot lol,87485834,"""the fuck?"" variant expressing confusion or disbelief",reaction,compliment,false,Reaction review override: compliment
dafuq,13947037629,2010-05-14,lol wussup @BY3_dafuq_By *,82778773,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,13947765112,2010-05-14,@BY3_dafuq_By soon ; ineed to make my way over there ! lol,82778773,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,
dafuq,13949909980,2010-05-14,@chelcie_michael i said the thing. like this a game that dont matter #dafuq yu betta get wit it. maybe he goin through something,60636112,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,14197214876,2010-05-18,So we ain't updating MrTanPanda with Lakers scores? #DaFuq,70812372,"""the fuck?"" variant expressing confusion or disbelief",reaction,sports_discussion,false,Reaction review override: sports_discussion
dafuq,14209460513,2010-05-18,Um idk what she thought this was but I'm KRISS I don't talk to bitches that talk to other hoes! Dafuq... I'm the only boo girl bye,33078688,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,14238020414,2010-05-18,"Hahahaha this bitch just came into bank of america askin if they have lockers, dafuq?",30466872,"""the fuck?"" variant expressing confusion or disbelief",reaction,storytelling,true,Reaction review override: storytelling | Irony audit: Hahahaha plus 'dafuq?' is clearly joking disbelief.
dafuq,14263655244,2010-05-19,BITCHES .. WHY WOULD YOU WHERE BOOTZ IN DA SUMMER? DAFUQ.. OUTTA SEASON,105355520,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,14409354110,2010-05-21,LMFAO! RT @TeddiGraham: @T_Wash_8 #Dafuq?!? you have a muh fuckin BOA CONSTRICTOR on your neck! #FuckOuttaHere! we dont do snakes bubba lmao,90735156,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,true,Irony audit: LMFAO plus exaggerated snake reaction is overtly comic.
dafuq,14410953969,2010-05-21,#dafuq is this poot ass low budget movie on bet?,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,television_reference,false,Reaction review override: television_reference
dafuq,14459217020,2010-05-21,Why #dafuq is bustin jeiber nominated for a bet award? smh,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,celebrity_gossip,false,Reaction review override: celebrity_gossip
dafuq,14459671048,2010-05-21,Hahaha RT @tuckerlucas21: He black on the low RT @ShockD70tr33 Why #dafuq is bustin jeiber nominated for a bet award? smh,64189616,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,14459677106,2010-05-21,True usher siced him lol RT @tuckerlucas21: He black on the low RT @ShockD70tr33 Why #dafuq is bustin jeiber nominated for a bet award? smh,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,14460936111,2010-05-22,"#dafuq da man old said swagger
*FRiEND_ZONE*",35523491,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,14541883061,2010-05-23,@rogerRABBIT_ isn't ya bday tommar nigga tommar as in monday the 24. #dafuq,35124509,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,14706934640,2010-05-25,If you don't get #dafuq out the road  http://tweetphoto.com/23921218,102699486,"""the fuck?"" variant expressing confusion or disbelief",reaction,article_sharing,false,
dafuq,14737242126,2010-05-26,#DAFUQ IS THIS USB CORD!!! I CANT BE PHONELESS!!,32950536,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,14738567765,2010-05-26,That postgame interview sound like a immigration checkpoint.. #DaFuq,70812372,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,14744924506,2010-05-26,U never called me back #dafuq @UnlacedVintage lol,32271730,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,true,Reaction review override: casual_conversation | Irony audit: `#dafuq ... lol` is joking exasperation.
dafuq,14815649088,2010-05-27,@Epitome_Of_FLYY i was like O_o #dafuq she talkn bout lol nahhh aint got that,32950536,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,14874777470,2010-05-28,@BY3_dafuq_By helllo there !!,41850082,"""the fuck?"" variant expressing confusion or disbelief",reaction,casual_conversation,false,Reaction review override: casual_conversation
dafuq,14875735995,2010-05-28,@patg_vegazboyz_ damn not even an imy back #dafuq mmkay ''favorite'',33418167,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,14882921602,2010-05-28,#wheniwasafreshman i had the POOOTEST #payasyougo cell phone -_- now i see lil kids with iphones in the 2nd grade #dafuq?!,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,17067428998,2010-06-26,RT: @ShockD70tr33: What is that? RT @_vivalafashion: ishkabibbles ahh :) &lt;&lt; yeah dafuq is a ishkabibble?,30466872,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,17218272440,2010-06-28,-_- Why is this nigga performin so much #dafuq??,32950536,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,17940357534,2010-07-07,"How is it ""King James Nonsense"" when he ain't said 2 words to the media but every day its tha King James watch?? #dearmedia calm dafuq down",52476545,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,17986503805,2010-07-07,dafuq is wrong wit me??? i've pissed 4 times in the past 2 hours #strange,30466872,"""the fuck?"" variant expressing confusion or disbelief",reaction,self_description,false,Reaction review override: self_description
dafuq,17989233946,2010-07-07,WTF is goin on in TwiitterLand today..#iMaPPalleD @thtisaLL somebodi got their griTs shittn into & iS wallin  #daFuQ,115199899,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19002654857,2010-07-20,Just seen't a grey mazda suv cop car #dafuq?!,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19003536474,2010-07-20,"Oh yeaa they out there, unidentified. #watchout RT @ShockD70tr33: Just seen't a grey mazda suv cop car #dafuq?!",125976054,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19046949700,2010-07-21,"DAFUQ, taymom owns a vibrator. she's only 16 for fuck's sake",58190291,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19349353640,2010-07-23,Everybody gettin emotional at work #dafuq,58237807,"""the fuck?"" variant expressing confusion or disbelief",reaction,work_school,false,Reaction review override: work_school
dafuq,19361393988,2010-07-23,RT @_brandnewcoupe Community service. &lt;&lt; dafuq did you do lol,91885451,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,19361579183,2010-07-23,Lmao. They offer free smells. Dafuq? http://twitpic.com/27y18z,28428693,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,true,Reaction review override: humor | Irony audit: Lmao plus 'Dafuq?' is humorous disbelief.
dafuq,19382415444,2010-07-24,..dis is not how i pland on spendn mah nite.#dafuq,29268017,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19383636771,2010-07-24,lmfao silly RT @KuttThroat: Since you feel the urge to hang up on me....you can talk to my voicemail... #DaFuq #RespectThaPhatty,50811468,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,19393414977,2010-07-24,"dafuq? he should die RT @iciavecmoi: What the actual fuck, Bieber on CSI????",58190291,"""the fuck?"" variant expressing confusion or disbelief",reaction,criticism,false,Darwin audit: criticism
dafuq,19589385570,2010-07-26,@GabrielSaporta DAFUQ are you doing in Minneapolis?,131921244,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19618915098,2010-07-27,RT @theEdaniEg: If you were my girl I would spend 5 stacks on your makeup bag.-#DaFuq  lol,32950536,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,true,Irony audit: `#DaFuq lol` is overt humorous incredulity.
dafuq,19768312977,2010-07-28,Man I'm Hot As Shyt At Work And Blown... Can T Wait To Get Off Dafuq,37487963,"""the fuck?"" variant expressing confusion or disbelief",reaction,work_school,false,
dafuq,19769805525,2010-07-28,Did you know that almonds have MOTH LARVA in them???!!! #DaFuq??!!,93658587,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19771810652,2010-07-28,I knew I hated them 4 a reason RT @pri4priya Did you know that almonds have MOTH LARVA in them???!!! #DaFuq??!!,63902322,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19822743542,2010-07-29,Day 9 - Whatever tickles your fancy - dafuq? http://tumblr.com/xypegzn0n,134524343,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19841558643,2010-07-29,STFU... R U HERE..? NO... OK... #DAFUQ?,104357378,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,19960077185,2010-07-31,dafuq? my computer spazzed whenever I got a txt,150528792,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20086103362,2010-08-01,@bbymarc_untamed fuhking right bruh...baybay gon playy too...so we bout to Cut dafuq Up,32133275,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20151976609,2010-08-02,"For 14 whole days, the world was safe...now LiLo's out of prison. Dafuq!?!?",156369678,"""the fuck?"" variant expressing confusion or disbelief",reaction,news_reaction,false,Reaction review override: news_reaction
dafuq,20178541295,2010-08-03,@UpOn_Cloud9 ..otay.yea but i had to call up der nd get mah room baq cuz dey had put meh in da clusters. #dafuq,29268017,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20256154491,2010-08-03,..man i wish dez dumb ass niggas stop tryna go smack #dafuq,29268017,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20443633099,2010-08-06,"We're just amatuer lovers, with amatuer friends. I can tell you what you're thinking now. Before you think it, YOU CAN CALM DAFUQ DOWN BRO.",137526295,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20454351424,2010-08-06,#IfYouKnowMe you know I love dafuq outta some icecream..,32133275,"""the fuck?"" variant expressing confusion or disbelief",reaction,food_related,false,Darwin audit: food_related
dafuq,20455365565,2010-08-06,RT @DPiTTs_IsDope: #IfYouKnowMe you know I love dafuq outta some icecream..&lt;&lt;&lt; iKnow cus your ugly asx didn't even wanna share with me,174802821,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20481488079,2010-08-06,almost seeing kenny on south parks face and hearing his voice = fjgfhdbghbfdhg dafuq just happened? &gt;:O,28411242,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20503369153,2010-08-06,@Ash_Tizzie1 LMFAOO. fuck yeah. ;D +i cuss more than all of you on the phone o.- dafuq dude?,28411242,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,20506073170,2010-08-06,..neva will a laurel walmart employee stop meh n da mall cuz he recognize meh frm wrk #dafuq,29268017,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20549436542,2010-08-07,..dey got meh wrkn in da freezer 2day #dafuq !,29268017,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,20581249983,2010-08-07,Really Cut dafuq Up lastnight on some shit,32133275,"""the fuck?"" variant expressing confusion or disbelief",reaction,commenting,false,Reaction review override: commenting
dafuq,21015197990,2010-08-12,@breebrimmer lol i was bout to flash dafuq out haha #ItBeLikeThatSometimes,32133275,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,21034062015,2010-08-13,@yelyahwilliams GKFJDGFDNGKNT YOU WHERE HEEEEERE? DAFUQ? I MISSED YOU? )):,28411242,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,21112223906,2010-08-14,ASHLEY I'M IN CHATZY! DAFUQ? WHERE IS YOU?,28411242,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,21207760508,2010-08-15,"WTF. theres more drama on twitter, then in my school. #dafuq .",68292079,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,21241552743,2010-08-15,This ninja @YaBoyNeek was knocked dafuq out on the ride home last night haha,76365104,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,21500722979,2010-08-18,#unfollowexcuses you asked me to follow ur mom....O_0.. #DAFUQ,30818078,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,22088980332,2010-08-25,"http://www.worldstarhiphop.com/videos/video.php?v=wshhIgv3Vk37upBN9Q6v ""you was lookin delicious nigga...delicious nigga!"" haha dafuq!?",30466872,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,true,Reaction review override: humor | Irony audit: haha dafuq!? is clear playful incredulity.
dafuq,22183722783,2010-08-26,LOL. I changed my dad's BG to Beau and he liked it :D also he went to the women's bathroom and brought me pads DAFUQ.,101291958,"""the fuck?"" variant expressing confusion or disbelief",reaction,storytelling,true,Reaction review override: storytelling | Irony audit: `LOL ... DAFUQ` is comic disbelief.
dafuq,22226158752,2010-08-27,@PoisonAndFire dafuq is a sissy burn dare?,25151432,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,22761876951,2010-09-02,@LatencyOnEllenD HE'S LEAVING THE BAND? DAFUQ IS THIS?,67161560,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,22762799770,2010-09-02,@_jaron LOL DAFUQ I DIDNT MEAN IT LIKE THAT LOL,67161560,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,22790060899,2010-09-02,RT @Charkie2018: Dafuq is wrong with TI & Tiny? !!&lt;-Exactly! Smh...,113558345,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,23081239178,2010-09-05,Dis Bytch Said Now She Can Do Some Strange Things... Wea Dafuq Dey Do That,37487963,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,23102282324,2010-09-06,@fly_styles778 Lookn Now Everybody Got That Reggie Dafuq Dey.Buyn That At..,37487963,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,23877941375,2010-09-08,Full As Shyt...Mova Doin It Big This Summa Dafuq I Miss...Uhh,37487963,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,23887025608,2010-09-08,"So super bright eyes (and I'm talking bright), I don't get it. Is it a Zorro mask? Sana black nalang. Is it a reverse raccoon eye? #DaFuq",38806710,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,23919236779,2010-09-08,INTEGRATE LIKE REAL MEN DAMMIT. DAFUQ IS THIS SUMMATION SHIT.,154737230,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,23936912984,2010-09-08,@G4L_BISH Not This Late Dafuq Lol,37487963,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,23940909613,2010-09-08,@VivaLaHomey LOLLLLLLL DAFUQ KINNA R.KELLY WETDREAM U HAVIN OVER THERE???,22895962,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,24043331047,2010-09-09,7 babies & 8 men #DaFuq I will longer watch this show...I feel like b*tchez just popping babies JUST TO GET ON THA SHOW smh,25022649,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,24598201177,2010-09-15,True or false: a newborn baby cries with an accent. ...dafuq?!,25151432,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,24600670163,2010-09-15,wait. what the hell. apparently there's this thing going on where YOU BID ON EBAY for @GabrielSaporta to follow you for a few months..dafuq?,131921244,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,24600732186,2010-09-15,RT @TheSaportaCrew: wait. what the hell. apparently there's this thing going on where YOU BID ON EBAY for @GabrielSaporta to follow you  ...,29076222,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,24635059339,2010-09-16,@SuPaC3 here *passes 3 nuggets* u happy now? but they b pissin me off 10 nuggets an 1 pack of sauce...dafuq lmao....,113426147,"""the fuck?"" variant expressing confusion or disbelief",reaction,humor,false,
dafuq,25754124868,2010-09-28,#Dafuq . why was nas there? that shit was pointless. smh,58237807,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,25784419765,2010-09-28,Like what am I supposed to tell em. Umm hold on #dafuq,125976054,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,25793464771,2010-09-28,If I aint @Swaggaboylos biggest fan. Idk who dafuq is. 410 till I die. Home of da greatest Mc/rapper/whatever you wanna call it.,133307985,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
dafuq,25809626475,2010-09-28,Ugh. I can't spell rn. dafuq.,191344705,"""the fuck?"" variant expressing confusion or disbelief",reaction,reaction,false,
